id,jozz,page,sura_no,sura_name_en,sura_name_ar,line_start,line_end,aya_no,aya_text,aya_text_emlaey,aya_tafseer
1289,10,195,9,At-Taubah,"التوبَة ",12,15,54,"وَمَا مَنَعَهُمۡ أَن تُقۡبَلَ مِنۡهُمۡ نَفَقَٰتُهُمۡ إِلَّآ أَنَّهُمۡ كَفَرُواْ بِٱللَّهِ وَبِرَسُولِهِۦ وَلَا يَأۡتُونَ ٱلصَّلَوٰةَ إِلَّا وَهُمۡ كُسَالَىٰ وَلَا يُنفِقُونَ إِلَّا وَهُمۡ كَٰرِهُونَ ﰵ","وما منعهم أن تقبل منهم نفقاتهم إلا أنهم كفروا بالله وبرسوله ولا يأتون الصلاة إلا وهم كسالى ولا ينفقون إلا وهم كارهون","[54] وسبب عدم قَبول نفقاتهم أنهم أضمروا الكفر بالله عز وجل وتكذيب رسوله محمد -صلى الله عليه وسلم-، ولا يأتون الصلاة إلا وهم متثاقلون، ولا ينفقون الأموال إلا وهم كارهون، فهم لا يرجون ثواب هذه الفرائض، ولا يخشون على تركها عقاباً؛ بسبب كفرهم."
1290,10,196,9,At-Taubah,"التوبَة ",1,2,55,"فَلَا تُعۡجِبۡكَ أَمۡوَٰلُهُمۡ وَلَآ أَوۡلَٰدُهُمۡۚ إِنَّمَا يُرِيدُ ٱللَّهُ لِيُعَذِّبَهُم بِهَا فِي ٱلۡحَيَوٰةِ ٱلدُّنۡيَا وَتَزۡهَقَ أَنفُسُهُمۡ وَهُمۡ كَٰفِرُونَ ﰶ","فلا تعجبك أموالهم ولا أولادهم إنما يريد الله ليعذبهم بها في الحياة الدنيا وتزهق أنفسهم وهم كافرون","[55] فلا تعجبك -أيها النبي- أموال هؤلاء المنافقين ولا أولادهم؛ إنما يريد الله أن يعذبهم بها في الحياة الدنيا بالتعب في تحصيلها وبالمصائب التي تقع فيها -حيث لا يحتسبون ذلك عند الله- وتخرجَ أنفسهم، فيموتوا على كفرهم بالله ورسوله."
1291,10,196,9,At-Taubah,"التوبَة ",3,4,56,"وَيَحۡلِفُونَ بِٱللَّهِ إِنَّهُمۡ لَمِنكُمۡ وَمَا هُم مِّنكُمۡ وَلَٰكِنَّهُمۡ قَوۡمٞ يَفۡرَقُونَ ﰷ","ويحلفون بالله إنهم لمنكم وما هم منكم ولكنهم قوم يفرقون","[56] ويحلف هؤلاء المنافقون بالله لكم أيها المؤمنون -كذباً وباطلاً- إنهم لمنكم، وليسوا منكم، ولكنهم قوم يخافون فيحلفون تَقِيَّة لكم."
1292,10,196,9,At-Taubah,"التوبَة ",4,5,57,"لَوۡ يَجِدُونَ مَلۡجَـًٔا أَوۡ مَغَٰرَٰتٍ أَوۡ مُدَّخَلٗا لَّوَلَّوۡاْ إِلَيۡهِ وَهُمۡ يَجۡمَحُونَ ﰸ","لو يجدون ملجأ أو مغارات أو مدخلا لولوا إليه وهم يجمحون","[57] لو يجد هؤلاء المنافقون مأمناً وحصناً يحفظهم، أو كهفاً في جبل يؤويهم، أو نفقاً في الأرض ينجيهم منكم، لانصرفوا إليه وهم يسرعون."
1293,10,196,9,At-Taubah,"التوبَة ",5,7,58,"وَمِنۡهُم مَّن يَلۡمِزُكَ فِي ٱلصَّدَقَٰتِ فَإِنۡ أُعۡطُواْ مِنۡهَا رَضُواْ وَإِن لَّمۡ يُعۡطَوۡاْ مِنۡهَآ إِذَا هُمۡ يَسۡخَطُونَ ﰹ","ومنهم من يلمزك في الصدقات فإن أعطوا منها رضوا وإن لم يعطوا منها إذا هم يسخطون","[58] ومن المنافقين مَن يَعيبك في قسمة الصدقات، فإن نالهم نصيب منها رضوا وسكتوا، وإن لم يصبهم حظ منها سخطوا عليك وعابوك."
1294,10,196,9,At-Taubah,"التوبَة ",7,9,59,"وَلَوۡ أَنَّهُمۡ رَضُواْ مَآ ءَاتَىٰهُمُ ٱللَّهُ وَرَسُولُهُۥ وَقَالُواْ حَسۡبُنَا ٱللَّهُ سَيُؤۡتِينَا ٱللَّهُ مِن فَضۡلِهِۦ وَرَسُولُهُۥٓ إِنَّآ إِلَى ٱللَّهِ رَٰغِبُونَ ﰺ","ولو أنهم رضوا ما آتاهم الله ورسوله وقالوا حسبنا الله سيؤتينا الله من فضله ورسوله إنا إلى الله راغبون","[59] ولو أن هؤلاء الذين يَعيبونك في قسمة الصدقات رضوا بما قسم الله ورسوله لهم، وقالوا: حسبنا الله، سيؤتينا الله مِن فضله، ويعطينا رسوله مما آتاه الله، إنا نرغب أن يوسع الله علينا، فيغنينا عن الصدقة وعن صدقات الناس. لو فعلوا ذلك لكان خيراً لهم وأجدى."
1295,10,196,9,At-Taubah,"التوبَة ",9,12,60,"۞ إِنَّمَا ٱلصَّدَقَٰتُ لِلۡفُقَرَآءِ وَٱلۡمَسَٰكِينِ وَٱلۡعَٰمِلِينَ عَلَيۡهَا وَٱلۡمُؤَلَّفَةِ قُلُوبُهُمۡ وَفِي ٱلرِّقَابِ وَٱلۡغَٰرِمِينَ وَفِي سَبِيلِ ٱللَّهِ وَٱبۡنِ ٱلسَّبِيلِۖ فَرِيضَةٗ مِّنَ ٱللَّهِۗ وَٱللَّهُ عَلِيمٌ حَكِيمٞ ﰻ","إنما الصدقات للفقراء والمساكين والعاملين عليها والمؤلفة قلوبهم وفي الرقاب والغارمين وفي سبيل الله وابن السبيل فريضة من الله والله عليم حكيم","[60] إنما تعطى الزكوات الواجبة للمحتاجين الذين لا يملكون شيئاً، وللمساكين الذين لا يملكون ما يكفيهم و يسدُّ حاجتهم، وللسعاة الذين يجمعونها، وللذين تؤلِّفون قلوبهم بها ممن يُرْجَى إسلامه أو قوة إيمانه أو نفعه للمسلمين، أو تدفعون بها شرَّ أحد عن المسلمين، وتعطى في عتق رقاب الأرقاء والمكاتبين، وتعطى للغارمين لإصلاح ذات البين، ولمن أثقلَتْهم الديون في غير فساد ولا تبذير فأعسروا، وللغزاة في سبيل الله، وللمسافر الذي انقطعت به النفقة، هذه القسمة فريضة فرضها الله وقدَّرها. والله عليم بمصالح عباده، حكيم في تدبيره وشرعه."
1296,10,196,9,At-Taubah,"التوبَة ",12,15,61,"وَمِنۡهُمُ ٱلَّذِينَ يُؤۡذُونَ ٱلنَّبِيَّ وَيَقُولُونَ هُوَ أُذُنٞۚ قُلۡ أُذُنُ خَيۡرٖ لَّكُمۡ يُؤۡمِنُ بِٱللَّهِ وَيُؤۡمِنُ لِلۡمُؤۡمِنِينَ وَرَحۡمَةٞ لِّلَّذِينَ ءَامَنُواْ مِنكُمۡۚ وَٱلَّذِينَ يُؤۡذُونَ رَسُولَ ٱللَّهِ لَهُمۡ عَذَابٌ أَلِيمٞ ﰼ","ومنهم الذين يؤذون النبي ويقولون هو أذن قل أذن خير لكم يؤمن بالله ويؤمن للمؤمنين ورحمة للذين آمنوا منكم والذين يؤذون رسول الله لهم عذاب أليم","[61] ومن المنافقين قوم يؤذون رسول الله -صلى الله عليه وسلم- بالكلام، ويقولون: إنه يستمع لكل ما يقال له فيصدقه، قل لهم -أيها النبي-: إن محمداً هو أذن تستمع لكل خير، يؤمن بالله ويصدق المؤمنين فيما يخبرونه، وهو رحمة لمن اتبعه واهتدى بهداه. والذين يؤذون رسول الله محمداً -صلى الله عليه وسلم- بأي نوع من أنواع الإيذاء، لهم عذاب مؤلم موجع."
1297,10,197,9,At-Taubah,"التوبَة ",1,2,62,"يَحۡلِفُونَ بِٱللَّهِ لَكُمۡ لِيُرۡضُوكُمۡ وَٱللَّهُ وَرَسُولُهُۥٓ أَحَقُّ أَن يُرۡضُوهُ إِن كَانُواْ مُؤۡمِنِينَ ﰽ","يحلفون بالله لكم ليرضوكم والله ورسوله أحق أن يرضوه إن كانوا مؤمنين","[62] يحلف المنافقون الأيمان الكاذبة، ويقدمون الأعذار الملفقة؛ ليُرضُوا المؤمنين، والله ورسوله أحق وأولى أن يُرضُوهما بالإيمان بهما وطاعتهما، إن كانوا مؤمنين حقّاً."
1298,10,197,9,At-Taubah,"التوبَة ",2,4,63,"أَلَمۡ يَعۡلَمُوٓاْ أَنَّهُۥ مَن يُحَادِدِ ٱللَّهَ وَرَسُولَهُۥ فَأَنَّ لَهُۥ نَارَ جَهَنَّمَ خَٰلِدٗا فِيهَاۚ ذَٰلِكَ ٱلۡخِزۡيُ ٱلۡعَظِيمُ ﰾ","ألم يعلموا أنه من يحادد الله ورسوله فأن له نار جهنم خالدا فيها ذلك الخزي العظيم","[63] ألم يعلم هؤلاء المنافقون أن مصير الذين يحاربون الله ورسوله نارُ جهنم، لهم العذاب الدائم فيها؟ ذلك المصير هو الهوان والذل العظيم، ومن المحاربة أذِيَّة رسول الله -صلى الله عليه وسلم- بسَبِّه والقدح فيه، عياذاً بالله من ذلك."
1299,10,197,9,At-Taubah,"التوبَة ",4,6,64,"يَحۡذَرُ ٱلۡمُنَٰفِقُونَ أَن تُنَزَّلَ عَلَيۡهِمۡ سُورَةٞ تُنَبِّئُهُم بِمَا فِي قُلُوبِهِمۡۚ قُلِ ٱسۡتَهۡزِءُوٓاْ إِنَّ ٱللَّهَ مُخۡرِجٞ مَّا تَحۡذَرُونَ ﰿ","يحذر المنافقون أن تنـزل عليهم سورة تنبئهم بما في قلوبهم قل استهزئوا إن الله مخرج ما تحذرون","[64] يخاف المنافقون أن تنزل في شأنهم سورة تخبرهم بما يضمرونه في قلوبهم من الكفر، قل لهم -أيها النبي-: استمروا على ما أنتم عليه من الاستهزاء والسخرية، إن الله مخرج حقيقة ما تحذرون."
1300,10,197,9,At-Taubah,"التوبَة ",6,8,65,"وَلَئِن سَأَلۡتَهُمۡ لَيَقُولُنَّ إِنَّمَا كُنَّا نَخُوضُ وَنَلۡعَبُۚ قُلۡ أَبِٱللَّهِ وَءَايَٰتِهِۦ وَرَسُولِهِۦ كُنتُمۡ تَسۡتَهۡزِءُونَ ﱀ","ولئن سألتهم ليقولن إنما كنا نخوض ونلعب قل أبالله وآياته ورسوله كنتم تستهزئون","[65] ولئن سألتهم -أيها النبي- عما قالوا من القَدْح في حقك وحق أصحابك لَيَقولُنَّ: إنما كنا نتحدث بكلام لا قصد لنا به، قل لهم -أيها النبي-: أبالله عز وجل وآياته ورسوله كنتم تستهزئون؟"
1301,10,197,9,At-Taubah,"التوبَة ",8,10,66,"لَا تَعۡتَذِرُواْ قَدۡ كَفَرۡتُم بَعۡدَ إِيمَٰنِكُمۡۚ إِن نَّعۡفُ عَن طَآئِفَةٖ مِّنكُمۡ نُعَذِّبۡ طَآئِفَةَۢ بِأَنَّهُمۡ كَانُواْ مُجۡرِمِينَ ﱁ","لا تعتذروا قد كفرتم بعد إيمانكم إن نعف عن طائفة منكم نعذب طائفة بأنهم كانوا مجرمين","[66] لا تعتذروا -معشر المنافقين- فلا جدوى مِن اعتذاركم، قد كفرتم بهذا المقال الذي استهزأتم به، إن نعف عن جماعة منكم طلبت العفو وأخلصت في توبتها، نعذب جماعة أخرى بسبب إجرامهم بهذه المقالة الفاجرة الخاطئة."
1302,10,197,9,At-Taubah,"التوبَة ",10,13,67,"ٱلۡمُنَٰفِقُونَ وَٱلۡمُنَٰفِقَٰتُ بَعۡضُهُم مِّنۢ بَعۡضٖۚ يَأۡمُرُونَ بِٱلۡمُنكَرِ وَيَنۡهَوۡنَ عَنِ ٱلۡمَعۡرُوفِ وَيَقۡبِضُونَ أَيۡدِيَهُمۡۚ نَسُواْ ٱللَّهَ فَنَسِيَهُمۡۚ إِنَّ ٱلۡمُنَٰفِقِينَ هُمُ ٱلۡفَٰسِقُونَ ﱂ","المنافقون والمنافقات بعضهم من بعض يأمرون بالمنكر وينهون عن المعروف ويقبضون أيديهم نسوا الله فنسيهم إن المنافقين هم الفاسقون","[67] المنافقون والمنافقات صنف واحد في إعلانهم الإيمان واستبطانهم الكفر، يأمرون بالكفر بالله ومعصية رسوله وينهون عن الإيمان والطاعة، ويمسكون أيديهم عن النفقة في سبيل الله، نسوا الله فلا يذكرونه، فنسيهم مِن رحمته، فلم يوفقهم إلى خير. إن المنافقين هم الخارجون عن الإيمان بالله ورسوله."
1303,10,197,9,At-Taubah,"التوبَة ",13,15,68,"وَعَدَ ٱللَّهُ ٱلۡمُنَٰفِقِينَ وَٱلۡمُنَٰفِقَٰتِ وَٱلۡكُفَّارَ نَارَ جَهَنَّمَ خَٰلِدِينَ فِيهَاۚ هِيَ حَسۡبُهُمۡۚ وَلَعَنَهُمُ ٱللَّهُۖ وَلَهُمۡ عَذَابٞ مُّقِيمٞ ﱃ","وعد الله المنافقين والمنافقات والكفار نار جهنم خالدين فيها هي حسبهم ولعنهم الله ولهم عذاب مقيم","[68] وعد الله المنافقين والمنافقات والكفار بأن مصيرهم إلى نار جهنم خالدين فيها أبداً، هي كافيتهم؛ عقاباً على كفرهم بالله، وطرَدَهم الله مِن رحمته، ولهم عذاب دائم."
1304,10,198,9,At-Taubah,"التوبَة ",1,5,69,"كَٱلَّذِينَ مِن قَبۡلِكُمۡ كَانُوٓاْ أَشَدَّ مِنكُمۡ قُوَّةٗ وَأَكۡثَرَ أَمۡوَٰلٗا وَأَوۡلَٰدٗا فَٱسۡتَمۡتَعُواْ بِخَلَٰقِهِمۡ فَٱسۡتَمۡتَعۡتُم بِخَلَٰقِكُمۡ كَمَا ٱسۡتَمۡتَعَ ٱلَّذِينَ مِن قَبۡلِكُم بِخَلَٰقِهِمۡ وَخُضۡتُمۡ كَٱلَّذِي خَاضُوٓاْۚ أُوْلَٰٓئِكَ حَبِطَتۡ أَعۡمَٰلُهُمۡ فِي ٱلدُّنۡيَا وَٱلۡأٓخِرَةِۖ وَأُوْلَٰٓئِكَ هُمُ ٱلۡخَٰسِرُونَ ﱄ","كالذين من قبلكم كانوا أشد منكم قوة وأكثر أموالا وأولادا فاستمتعوا بخلاقهم فاستمتعتم بخلاقكم كما استمتع الذين من قبلكم بخلاقهم وخضتم كالذي خاضوا أولئك حبطت أعمالهم في الدنيا والآخرة وأولئك هم الخاسرون","[69] إن أفعالكم -معشر المنافقين- من الاستهزاء والكفر كأفعال الأمم السابقة التي كانت على جانب من القوة والمال والأولاد أشد منكم، فاطْمَأنوا إلى الحياة الدنيا، وتَمتَّعوا بما فيها من الحظوظ والملذات، فاستمتعتم - أيها المنافقون - بنصيبكم من الشهوات الفانية كاستمتاع الذين من قبلكم بحظوظهم الفانية، وخضتم بالكذب على الله كخوض تلك الأمم قبلكم؛ أولئك الموصوفون بهذه الأخلاق هم الذين ذهبت حسناتهم في الدنيا والآخرة، وأولئك هم الخاسرون ببيعهم نعيم الآخرة بحظوظهم من الدنيا."
